Timestamp,Vehicle Type,Tracking ID,Plate Number,Confidence
2026-08-30 18:14:16,truck,9,truck,0.87
2026-08-30 18:15:13,car,7,Frtck,0.42
2026-08-30 18:17:56,car,13,ID1Z0,0.41
2026-08-30 18:26:58,26,8,CAR,0.35,NOT DETECTED,0.00,1205,284,1271,325
2026-08-30 18:26:58,26,21,MOTORCYCLE,0.37,NOT DETECTED,0.00,754,350,778,385
2026-08-30 18:26:58,26,22,CAR,0.42,NOT DETECTED,0.00,1043,262,1082,282
2026-08-30 18:26:58,26,23,MOTORCYCLE,0.35,NOT DETECTED,0.00,865,349,883,382
2026-08-30 18:27:02,27,1,BUS,0.82,NOT DETECTED,0.00,122,415,675,666
2026-08-30 18:27:02,27,2,CAR,0.73,NOT DETECTED,0.00,1153,304,1221,345
2026-08-30 18:27:02,27,3,CAR,0.64,NOT DETECTED,0.00,869,237,907,274
2026-08-30 18:27:02,27,10,CAR,0.55,NOT DETECTED,0.00,824,233,856,259
2026-08-30 18:27:02,27,5,BUS,0.30,NOT DETECTED,0.00,729,207,800,265
2026-08-30 18:27:02,27,4,CAR,0.51,NOT DETECTED,0.00,1098,277,1144,310
2026-08-30 18:27:02,27,8,CAR,0.53,NOT DETECTED,0.00,1210,285,1272,325
2026-08-30 18:27:02,27,21,MOTORCYCLE,0.38,NOT DETECTED,0.00,754,351,779,386
2026-08-30 18:27:02,27,22,CAR,0.50,NOT DETECTED,0.00,1043,262,1082,282
2026-08-30 18:27:02,27,23,MOTORCYCLE,0.36,NOT DETECTED,0.00,867,352,884,383
2026-08-30 18:27:02,27,6,CAR,0.26,NOT DETECTED,0.00,973,241,998,266
2026-08-30 18:27:02,27,17,MOTORCYCLE,0.32,NOT DETECTED,0.00,794,335,814,373
2026-08-30 18:27:06,28,1,BUS,0.70,NOT DETECTED,0.00,118,415,673,666
2026-08-30 18:27:06,28,2,CAR,0.71,NOT DETECTED,0.00,1152,304,1220,345
2026-08-30 18:27:06,28,3,CAR,0.61,NOT DETECTED,0.00,871,240,907,274
